sistema;classe;lc;rb;fe;lm;nfe;nlm;wmc;maxNest;cbo;lcom*;noc;dit;loc;nom;classification
jmeter;org.apache.jmeter.visualizers.SummaryReport;0;0;1;1;1;1;14;2;14;0.76984125;0;2;110;9;FeLm
jmeter;org.apache.jmeter.visualizers.GraphAccumVisualizer;0;0;1;1;1;1;10;0;9;0.68;0;2;77;10;FeLm
jmeter;org.apache.jmeter.report.gui.TableGui;0;0;1;1;2;1;8;0;6;0.6625;0;2;90;8;FeLm
jmeter;org.apache.jmeter.report.gui.action.ReportDragNDrop;0;0;1;1;1;1;22;2;10;0.75;0;2;71;4;FeLm
jmeter;org.apache.jmeter.assertions.gui.XMLConfPanel;0;0;1;1;5;1;8;0;3;0.22222222;0;5;108;8;FeLm
jmeter;org.apache.jmeter.sampler.gui.TestActionGui;0;0;1;1;1;1;10;1;7;0.7058823;0;7;151;7;FeLm
jmeter;org.apache.jorphan.gui.ObjectTableModel;0;0;1;1;3;1;47;3;4;0.7555555;0;3;173;20;FeLm
jmeter;org.apache.jmeter.engine.ClientJMeterEngine;0;0;1;1;1;1;23;3;13;0.68333334;0;1;121;10;FeLm
jmeter;org.apache.jmeter.functions.StringFromFile;0;0;1;1;1;1;42;5;12;0.84230775;0;2;196;13;FeLm
jmeter;org.apache.jmeter.control.TransactionController;0;0;1;1;2;1;33;4;15;0.86713296;0;3;138;13;FeLm
lucene;org.apache.lucene.search.suggest.fst.WFSTCompletionLookup;0;0;1;1;1;2;34;2;18;0.7;0;3;172;10;FeLm
lucene;org.apache.lucene.codecs.diskdv.DiskDocValuesProducer;0;0;1;1;1;1;33;3;19;0.7395834;0;4;293;12;FeLm
lucene;org.apache.lucene.search.spell.WordBreakSpellChecker;0;0;1;1;1;1;58;6;13;0.8137255;0;1;279;17;FeLm
lucene;org.apache.lucene.facet.index.FacetFields;0;0;1;1;1;1;18;3;13;0.71875;3;1;82;8;FeLm
lucene;org.apache.lucene.codecs.blockterms.FixedGapTermsIndexWriter;0;0;1;1;1;1;14;3;10;0.79629636;0;3;156;6;FeLm
