sistema;classe;lc;rb;fe;lm;nfe;nlm;cbo;wmc;dit;rfc;maxNest;loc;nom;classification
tomcat;org.apache.catalina.core.ContainerBase;1;1;1;0;1;0;25;176;3;89;4;540;48;HetAgg
tomcat;org.apache.catalina.core.DefaultInstanceManager;1;0;1;0;1;0;9;82;1;76;4;327;15;HetAgg
tomcat;org.apache.catalina.core.StandardContext;1;0;1;0;32;0;66;683;4;336;5;2476;278;HetAgg
tomcat;org.apache.catalina.core.StandardHost;1;1;1;0;3;0;18;74;4;46;4;271;41;HetAgg
tomcat;org.apache.catalina.core.StandardHostValve;0;1;1;0;1;0;17;46;4;64;3;199;8;HetAgg
tomcat;org.apache.catalina.core.StandardServer;1;1;1;1;2;1;18;76;3;55;3;305;32;HetAgg
tomcat;org.apache.catalina.core.StandardWrapper;1;0;1;1;5;1;28;211;4;141;6;804;88;HetAgg
tomcat;org.apache.catalina.deploy.ContextService;0;1;1;0;1;0;3;39;2;14;1;141;27;HetAgg
tomcat;org.apache.catalina.deploy.NamingResources;1;0;1;0;7;0;16;66;1;68;4;357;41;HetAgg
tomcat;org.apache.catalina.deploy.SecurityCollection;1;0;1;0;8;0;2;56;1;6;3;156;21;HetAgg
tomcat;org.apache.catalina.deploy.SecurityConstraint;1;0;1;0;5;0;2;77;1;39;3;203;21;HetAgg
tomcat;org.apache.catalina.deploy.WebXml;1;0;1;0;8;0;33;453;1;373;6;1611;87;HetAgg
tomcat;org.apache.catalina.filters.CsrfPreventionFilter;0;1;1;0;1;0;8;23;4;27;3;160;7;HetAgg
tomcat;org.apache.catalina.filters.ExpiresFilter;1;1;0;0;0;0;11;108;8;69;3;722;24;HetAgg
tomcat;org.apache.catalina.filters.RemoteIpFilter;0;0;1;1;1;1;4;59;3;54;3;346;23;HetAgg
tomcat;org.apache.catalina.filters.RequestFilter;0;1;1;0;1;0;6;24;2;26;2;89;10;HetAgg
tomcat;org.apache.catalina.ha.deploy.FarmWarDeployer;1;1;0;1;0;1;21;101;2;82;6;395;40;HetAgg
tomcat;org.apache.catalina.ha.session.DeltaManager;1;0;1;0;7;0;28;236;5;140;7;874;85;HetAgg
tomcat;org.apache.catalina.ha.session.JvmRouteBinderValve;0;1;1;0;2;0;22;60;4;54;4;174;19;HetAgg
tomcat;org.apache.catalina.ha.tcp.ReplicationValve;1;1;1;0;1;0;21;95;4;71;5;297;35;HetAgg
tomcat;org.apache.catalina.loader.WebappClassLoader;1;0;1;0;5;0;17;517;4;219;11;1760;81;HetAgg
tomcat;org.apache.catalina.loader.WebappLoader;1;1;1;0;1;0;21;154;3;126;5;556;39;HetAgg
tomcat;org.apache.catalina.manager.host.HostManagerServlet;0;0;1;1;3;1;17;86;3;69;4;338;13;HetAgg
tomcat;org.apache.catalina.manager.HTMLManagerServlet;1;0;1;0;8;0;18;148;4;138;4;713;26;HetAgg
tomcat;org.apache.catalina.manager.JMXProxyServlet;0;0;1;1;2;1;2;40;3;45;8;167;8;HetAgg
tomcat;org.apache.catalina.manager.ManagerServlet;1;0;1;0;4;0;23;257;3;127;5;943;35;HetAgg
tomcat;org.apache.catalina.mbeans.MBeanUtils;1;0;1;0;6;0;39;205;1;85;3;769;55;HetAgg
tomcat;org.apache.catalina.mbeans.ServerLifecycleListener;1;0;1;1;4;1;30;195;1;96;3;567;32;HetAgg
tomcat;org.apache.catalina.realm.CombinedRealm;0;1;1;0;2;0;9;38;4;29;3;134;11;HetAgg
tomcat;org.apache.catalina.realm.DataSourceRealm;1;0;1;0;2;0;7;56;4;37;3;257;28;HetAgg
tomcat;org.apache.catalina.realm.JDBCRealm;1;0;1;0;3;0;6;70;4;43;5;299;32;HetAgg
tomcat;org.apache.catalina.realm.JNDIRealm;1;0;1;0;5;0;12;249;4;109;7;806;74;HetAgg
tomcat;org.apache.catalina.realm.MemoryRealm;0;1;1;0;1;0;9;27;4;31;2;102;11;HetAgg
tomcat;org.apache.catalina.realm.RealmBase;1;1;1;0;3;0;28;206;3;100;6;647;41;HetAgg
tomcat;org.apache.catalina.servlets.DefaultServlet;1;1;1;0;4;0;13;269;3;149;5;1045;37;HetAgg
tomcat;org.apache.catalina.servlets.WebdavServlet;1;0;1;0;2;0;21;342;4;155;6;1563;29;HetAgg
tomcat;org.apache.catalina.session.JDBCStore;1;0;1;1;1;1;12;117;3;61;5;526;38;HetAgg
tomcat;org.apache.catalina.session.ManagerBase;1;1;1;0;2;0;16;157;3;105;4;593;73;HetAgg
tomcat;org.apache.catalina.session.PersistentManagerBase;1;1;0;1;0;1;18;126;4;65;6;442;30;HetAgg
tomcat;org.apache.catalina.session.StandardManager;0;0;1;1;2;1;16;73;4;64;4;288;11;HetAgg
tomcat;org.apache.catalina.session.StandardSession;1;0;1;1;2;1;18;189;1;98;6;652;62;HetAgg
tomcat;org.apache.catalina.ssi.SSIMediator;1;0;1;0;2;0;6;53;1;47;3;220;23;HetAgg
tomcat;org.apache.catalina.ssi.SSIProcessor;1;0;0;1;0;1;14;67;1;34;7;214;10;HetAgg
tomcat;org.apache.catalina.startup.Bootstrap;0;0;1;1;3;1;6;55;1;55;3;251;19;HetAgg
tomcat;org.apache.catalina.startup.Catalina;1;0;1;0;2;0;22;91;2;96;3;423;29;HetAgg
tomcat;org.apache.catalina.startup.ContextConfig;1;0;1;0;4;0;49;387;1;316;6;1502;46;HetAgg
tomcat;org.apache.catalina.startup.Embedded;0;1;1;0;4;0;29;119;4;66;4;377;38;HetAgg
tomcat;org.apache.catalina.startup.HostConfig;1;0;1;0;3;0;21;230;1;141;7;874;46;HetAgg
tomcat;org.apache.catalina.startup.Tomcat;1;0;1;0;4;0;25;52;5;55;3;317;33;HetAgg
tomcat;org.apache.catalina.tribes.group.interceptors.NonBlockingCoordinator;0;1;1;0;7;0;22;111;2;82;3;549;40;HetAgg
tomcat;org.apache.catalina.tribes.io.XByteBuffer;1;0;1;0;6;0;7;93;1;33;3;326;43;HetAgg
tomcat;org.apache.catalina.tribes.membership.McastService;1;0;1;0;6;0;18;117;1;76;3;396;67;HetAgg
tomcat;org.apache.catalina.tribes.tipis.AbstractReplicatedMap;1;0;1;1;6;1;17;247;3;144;5;1051;65;HetAgg
tomcat;org.apache.catalina.tribes.transport.nio.NioReceiver;0;0;1;1;3;1;9;80;2;119;6;279;16;HetAgg
tomcat;org.apache.catalina.tribes.transport.nio.NioReplicationTask;0;0;1;1;1;1;13;58;2;62;4;204;10;HetAgg
tomcat;org.apache.catalina.tribes.transport.nio.NioSender;0;1;1;0;3;0;7;74;2;89;4;268;18;HetAgg
tomcat;org.apache.catalina.tribes.transport.nio.ParallelNioSender;0;0;1;1;1;1;14;71;2;71;5;252;13;HetAgg
tomcat;org.apache.catalina.tribes.transport.ReceiverBase;1;0;1;0;1;0;11;101;1;31;3;371;83;HetAgg
tomcat;org.apache.catalina.users.MemoryUser;0;1;1;0;1;0;6;22;2;25;4;113;13;HetAgg
tomcat;org.apache.catalina.util.DOMWriter;0;0;1;1;1;1;7;58;1;30;4;238;11;HetAgg
tomcat;org.apache.catalina.util.LifecycleMBeanBase;0;1;1;0;2;0;6;22;2;18;1;80;13;HetAgg
tomcat;org.apache.catalina.valves.AccessLogValve;1;1;1;0;2;0;37;114;4;57;5;730;40;HetAgg
tomcat;org.apache.catalina.valves.ExtendedAccessLogValve;0;0;1;1;5;1;27;79;5;35;4;622;10;HetAgg
tomcat;org.apache.catalina.valves.JDBCAccessLogValve;0;1;1;0;2;0;12;50;4;39;5;231;29;HetAgg
tomcat;org.apache.catalina.valves.RemoteIpValve;0;1;0;1;0;1;11;47;4;46;3;195;22;HetAgg
tomcat;org.apache.coyote.http11.AbstractHttp11Processor;1;0;1;0;3;0;25;99;1;42;4;311;42;HetAgg
tomcat;org.apache.el.util.ReflectionUtil;0;0;1;1;3;1;3;59;1;43;5;190;9;HetAgg
tomcat;org.apache.jasper.compiler.ELParser;1;0;1;0;1;0;10;70;4;25;5;256;16;HetAgg
tomcat;org.apache.jasper.compiler.Generator;1;0;1;0;1;0;24;121;5;127;5;2790;29;HetAgg
tomcat;org.apache.jasper.compiler.JspConfig;1;0;1;0;2;0;10;97;1;51;15;397;7;HetAgg
tomcat;org.apache.jasper.compiler.JspDocumentParser;1;0;1;0;3;0;59;213;6;113;6;690;30;HetAgg
tomcat;org.apache.jasper.compiler.JspReader;1;0;1;0;2;0;8;100;1;42;5;315;27;HetAgg
tomcat;org.apache.jasper.compiler.JspRuntimeContext;1;0;0;1;0;1;13;64;1;69;5;270;21;HetAgg
tomcat;org.apache.jasper.compiler.JspUtil;0;0;1;1;1;1;12;187;1;83;10;618;36;HetAgg
tomcat;org.apache.jasper.compiler.Node;1;0;1;0;2;0;10;48;38;16;3;1418;30;HetAgg
tomcat;org.apache.jasper.compiler.PageInfo;1;0;1;0;1;0;6;122;1;32;4;389;84;HetAgg
tomcat;org.apache.jasper.compiler.ParserController;1;0;0;1;0;1;20;80;1;55;4;286;14;HetAgg
tomcat;org.apache.jasper.compiler.TagLibraryInfoImpl;0;1;1;1;5;1;17;169;2;85;8;523;16;HetAgg
tomcat;org.apache.jasper.JspC;1;0;1;0;1;0;16;254;1;133;6;982;82;HetAgg
tomcat;org.apache.jasper.JspCompilationContext;1;0;1;0;1;0;15;128;1;70;6;459;54;HetAgg
tomcat;org.apache.jasper.runtime.BodyContentImpl;0;1;1;0;3;0;2;78;4;38;2;257;37;HetAgg
tomcat;org.apache.jasper.runtime.JspContextWrapper;0;1;1;0;1;0;3;77;3;48;3;266;39;HetAgg
tomcat;org.apache.jasper.runtime.JspWriterImpl;1;1;0;0;0;0;4;83;3;41;3;242;41;HetAgg
tomcat;org.apache.jasper.runtime.PageContextImpl;0;1;1;0;1;0;14;155;3;92;3;652;48;HetAgg
tomcat;org.apache.jasper.xmlparser.XMLEncodingDetector;1;0;1;0;3;0;15;264;2;64;6;954;24;HetAgg
tomcat;org.apache.juli.ClassLoaderLogManager;0;0;1;1;2;1;5;78;4;79;5;402;17;HetAgg
tomcat;org.apache.naming.resources.BaseDirContext;1;0;1;0;6;0;9;129;1;78;4;359;80;HetAgg
tomcat;org.apache.naming.resources.FileDirContext;1;0;1;0;2;0;14;76;4;42;4;306;30;HetAgg
tomcat;org.apache.naming.resources.ProxyDirContext;0;0;1;1;6;1;9;140;1;88;4;486;69;HetAgg
tomcat;org.apache.naming.resources.ResourceCache;1;0;1;1;5;1;3;55;1;13;5;223;19;HetAgg
tomcat;org.apache.naming.resources.VirtualDirContext;0;1;1;0;1;0;5;32;3;25;3;91;8;HetAgg
tomcat;org.apache.tomcat.util.bcel.classfile.JavaClass;0;1;1;0;1;0;12;37;2;28;4;160;10;HetAgg
tomcat;org.apache.tomcat.util.buf.StringCache;0;0;1;1;3;1;10;86;1;56;7;410;19;HetAgg
tomcat;org.apache.tomcat.util.digester.Digester;1;0;1;1;8;1;34;245;2;123;4;906;124;HetAgg
tomcat;org.apache.tomcat.util.http.Cookies;1;0;1;0;1;0;9;104;1;46;5;255;13;HetAgg
tomcat;org.apache.tomcat.util.http.fileupload.disk.DiskFileItem;1;0;1;0;1;0;10;58;1;41;6;250;26;HetAgg
tomcat;org.apache.tomcat.util.http.mapper.Mapper;1;0;1;0;10;0;14;246;4;70;6;957;44;HetAgg
tomcat;org.apache.tomcat.util.http.Parameters;1;0;1;0;4;0;9;64;1;48;4;262;18;HetAgg
tomcat;org.apache.tomcat.util.modeler.BaseModelMBean;1;0;1;0;1;0;6;111;1;59;11;327;32;HetAgg
tomcat;org.apache.tomcat.util.modeler.ManagedBean;1;0;1;0;2;0;6;68;1;42;4;267;26;HetAgg
tomcat;org.apache.tomcat.util.modeler.modules.MbeansDescriptorsIntrospectionSource;1;0;1;1;1;1;10;68;2;56;5;210;11;HetAgg
tomcat;org.apache.tomcat.util.modeler.modules.MbeansSource;0;1;1;0;1;0;12;55;2;53;5;210;18;HetAgg
tomcat;org.apache.tomcat.util.net.AprEndpoint;1;0;1;0;3;0;25;162;2;83;4;1073;63;HetAgg
tomcat;org.apache.tomcat.util.net.jsse.JSSESocketFactory;1;1;1;0;4;0;7;116;2;86;7;459;21;HetAgg
tomcat;org.apache.tomcat.util.net.NioEndpoint;1;0;1;0;3;0;24;108;3;117;3;1284;46;HetAgg
tomcat;org.apache.tomcat.util.net.SecureNioChannel;0;1;1;0;2;0;5;81;2;44;4;270;23;HetAgg
tomcat;org.apache.tomcat.util.net.SocketProperties;1;0;1;0;1;0;0;71;1;18;1;187;50;HetAgg
weka;weka.associations.CaRuleGeneration;0;0;1;1;3;1;12;33;2;29;6;113;6;HetAgg
weka;weka.associations.FPGrowth;1;0;1;1;3;1;25;151;3;114;6;1198;57;HetAgg
weka;weka.associations.PredictiveApriori;0;0;1;1;4;1;20;75;2;73;4;343;30;HetAgg
weka;weka.associations.PriorEstimation;0;0;1;1;2;1;11;73;1;35;5;243;16;HetAgg
weka;weka.associations.RuleGeneration;0;0;1;1;4;1;13;55;1;36;7;183;10;HetAgg
weka;weka.associations.Tertius;0;0;1;1;11;3;22;235;2;116;7;930;79;HetAgg
weka;weka.attributeSelection.AttributeSelection;1;0;0;1;0;1;25;139;1;90;4;557;23;HetAgg
weka;weka.attributeSelection.BestFirst;0;1;1;1;2;2;19;77;3;51;6;466;24;HetAgg
weka;weka.attributeSelection.CfsSubsetEval;0;1;1;1;6;4;19;186;2;47;6;687;26;HetAgg
weka;weka.attributeSelection.CheckAttributeSelection;0;0;1;1;8;1;21;149;3;102;6;587;33;HetAgg
weka;weka.attributeSelection.ChiSquaredAttributeEval;0;0;1;1;1;1;16;55;2;37;6;211;18;HetAgg
weka;weka.attributeSelection.ClassifierSubsetEval;0;1;1;0;1;0;20;67;3;59;3;314;22;HetAgg
weka;weka.attributeSelection.ConsistencySubsetEval;0;1;1;0;1;0;17;23;2;37;3;246;12;HetAgg
weka;weka.attributeSelection.CostSensitiveASEvaluation;0;1;1;0;1;0;14;50;2;56;3;223;26;HetAgg
weka;weka.attributeSelection.ExhaustiveSearch;0;1;1;1;1;1;11;55;2;31;7;216;16;HetAgg
weka;weka.attributeSelection.GainRatioAttributeEval;0;0;1;1;2;1;15;44;2;28;5;191;15;HetAgg
weka;weka.attributeSelection.GeneticSearch;0;1;1;1;6;2;17;140;2;71;7;644;44;HetAgg
weka;weka.attributeSelection.GreedyStepwise;0;1;1;1;1;2;15;95;2;45;5;388;32;HetAgg
weka;weka.attributeSelection.InfoGainAttributeEval;0;0;1;1;1;1;16;55;2;37;6;211;18;HetAgg
weka;weka.attributeSelection.LatentSemanticAnalysis;0;1;1;1;3;1;23;79;3;79;3;378;26;HetAgg
weka;weka.attributeSelection.LFSMethods;0;0;1;1;1;2;11;80;2;28;4;450;11;HetAgg
weka;weka.attributeSelection.LinearForwardSelection;0;1;1;0;2;0;18;76;2;49;3;337;36;HetAgg
weka;weka.attributeSelection.PrincipalComponents;0;1;1;1;1;1;23;115;3;88;4;513;34;HetAgg
weka;weka.attributeSelection.RaceSearch;0;1;1;1;3;3;30;229;2;93;11;913;46;HetAgg
weka;weka.attributeSelection.RandomSearch;0;1;0;1;0;2;15;70;2;46;5;297;27;HetAgg
weka;weka.attributeSelection.Ranker;0;1;0;1;0;1;16;76;2;35;3;275;27;HetAgg
weka;weka.attributeSelection.RankSearch;0;1;0;1;0;1;21;51;2;45;2;226;20;HetAgg
weka;weka.attributeSelection.ReliefFAttributeEval;1;0;1;1;1;3;15;152;2;61;6;702;35;HetAgg
weka;weka.attributeSelection.ScatterSearchV1;1;1;1;1;7;1;15;131;2;79;8;580;45;HetAgg
weka;weka.attributeSelection.SubsetSizeForwardSelection;0;1;1;1;1;1;18;81;2;59;3;353;35;HetAgg
weka;weka.attributeSelection.SymmetricalUncertAttributeEval;0;0;1;1;2;1;15;44;2;28;5;191;15;HetAgg
weka;weka.classifiers.bayes.AODEsr;0;0;1;1;2;1;16;82;2;49;5;336;28;HetAgg
weka;weka.classifiers.bayes.BayesianLogisticRegression;0;1;1;1;5;1;21;115;2;81;5;549;53;HetAgg
weka;weka.classifiers.bayes.ComplementNaiveBayes;0;0;1;1;2;1;15;46;2;42;5;171;17;HetAgg
weka;weka.classifiers.bayes.net.BIFReader;0;0;1;1;2;1;18;80;3;68;5;343;26;HetAgg
weka;weka.classifiers.bayes.net.EditableBayesNet;1;0;1;0;7;0;44;278;35;104;5;1915;65;HetAgg
weka;weka.classifiers.bayes.net.estimate.BMAEstimator;0;0;1;1;2;1;15;29;3;27;5;128;10;HetAgg
weka;weka.classifiers.bayes.net.estimate.SimpleEstimator;0;1;1;0;2;0;12;22;2;22;4;83;6;HetAgg
weka;weka.classifiers.bayes.net.GUI;0;0;1;1;2;1;62;89;92;117;5;2730;21;HetAgg
weka;weka.classifiers.bayes.net.search.ci.ICSSearchAlgorithm;0;1;1;1;2;1;12;142;4;40;8;298;17;HetAgg
weka;weka.classifiers.bayes.net.search.global.GeneticSearch;0;0;1;1;1;1;11;59;3;40;5;353;28;HetAgg
weka;weka.classifiers.bayes.net.search.local.GeneticSearch;0;0;1;1;1;1;11;60;3;40;5;355;28;HetAgg
weka;weka.classifiers.bayes.net.search.local.LocalScoreSearchAlgorithm;0;1;1;1;7;2;16;88;2;44;4;351;22;HetAgg
weka;weka.classifiers.bayes.WAODE;0;0;1;1;3;1;14;54;2;49;5;232;16;HetAgg
weka;weka.classifiers.BVDecompose;0;0;1;1;1;1;14;62;1;64;3;307;27;HetAgg
weka;weka.classifiers.BVDecomposeSegCVSub;0;0;1;1;1;1;15;106;1;82;7;502;33;HetAgg
weka;weka.classifiers.CheckClassifier;0;0;1;1;8;1;20;222;3;109;6;814;32;HetAgg
weka;weka.classifiers.CheckSource;0;0;1;1;1;1;10;42;1;49;3;166;14;HetAgg
weka;weka.classifiers.CostMatrix;0;0;1;1;2;1;9;127;1;54;4;475;25;HetAgg
weka;weka.classifiers.evaluation.ThresholdCurve;0;0;1;1;1;1;15;52;1;50;3;253;11;HetAgg
weka;weka.classifiers.Evaluation;1;0;1;1;6;3;34;474;1;200;6;1857;94;HetAgg
weka;weka.classifiers.functions.GaussianProcesses;0;0;1;1;4;1;27;69;2;81;5;333;23;HetAgg
weka;weka.classifiers.functions.IsotonicRegression;0;0;1;1;2;1;12;28;2;34;3;156;8;HetAgg
weka;weka.classifiers.functions.LeastMedSq;0;1;1;0;3;0;18;67;2;65;3;292;33;HetAgg
weka;weka.classifiers.functions.LibSVM;1;1;1;0;4;0;19;130;3;111;4;571;66;HetAgg
weka;weka.classifiers.functions.LinearRegression;0;1;1;1;6;1;19;103;2;64;6;426;31;HetAgg
weka;weka.classifiers.functions.MultilayerPerceptron;1;0;1;0;7;0;26;229;11;132;5;1457;66;HetAgg
weka;weka.classifiers.functions.SMO;1;0;1;1;3;1;27;119;2;101;5;1154;47;HetAgg
weka;weka.classifiers.functions.SMOreg;0;0;1;1;1;1;26;60;2;81;3;296;27;HetAgg
weka;weka.classifiers.functions.supportVector.RegSMOImproved;0;1;1;1;1;1;14;104;3;42;4;384;21;HetAgg
weka;weka.classifiers.functions.supportVector.StringKernel;0;1;1;0;2;0;17;144;2;71;3;521;47;HetAgg
weka;weka.classifiers.lazy.IBk;0;0;1;1;3;2;22;119;2;81;4;455;39;HetAgg
weka;weka.classifiers.lazy.kstar.KStarNominalAttribute;0;0;1;1;4;1;12;67;1;27;5;364;11;HetAgg
weka;weka.classifiers.lazy.kstar.KStarNumericAttribute;0;0;1;1;4;1;12;76;1;24;5;400;13;HetAgg
weka;weka.classifiers.lazy.LBR;0;0;1;1;5;1;16;53;2;49;6;529;12;HetAgg
weka;weka.classifiers.lazy.LWL;0;1;1;0;1;0;19;80;3;61;2;303;25;HetAgg
weka;weka.classifiers.meta.AdaBoostM1;0;1;1;0;2;0;19;74;5;70;3;319;24;HetAgg
weka;weka.classifiers.meta.AdditiveRegression;0;1;1;0;2;0;17;39;4;48;2;185;21;HetAgg
weka;weka.classifiers.meta.AttributeSelectedClassifier;0;1;0;1;0;1;22;60;3;65;3;240;27;HetAgg
weka;weka.classifiers.meta.Bagging;0;1;0;1;0;1;19;53;5;53;5;221;21;HetAgg
weka;weka.classifiers.meta.CostSensitiveClassifier;0;1;1;0;1;0;18;53;4;57;2;223;27;HetAgg
weka;weka.classifiers.meta.CVParameterSelection;0;1;1;0;1;0;20;65;4;63;3;357;25;HetAgg
weka;weka.classifiers.meta.Decorate;0;1;1;0;1;0;16;67;5;76;3;288;28;HetAgg
weka;weka.classifiers.meta.GridSearch;1;1;1;0;4;0;35;186;8;171;6;1238;87;HetAgg
weka;weka.classifiers.meta.LogitBoost;0;1;1;1;2;1;20;118;5;86;5;515;38;HetAgg
weka;weka.classifiers.meta.MetaCost;0;1;1;0;1;0;20;41;4;68;2;211;27;HetAgg
weka;weka.classifiers.meta.MultiClassClassifier;0;1;1;1;3;1;27;80;7;80;5;490;23;HetAgg
weka;weka.classifiers.meta.nestedDichotomies.DataNearBalancedND;0;0;1;1;3;1;21;50;4;65;3;274;14;HetAgg
weka;weka.classifiers.meta.OrdinalClassClassifier;0;1;1;0;1;0;16;30;3;46;3;139;13;HetAgg
weka;weka.classifiers.meta.RacedIncrementalLogitBoost;1;1;1;0;4;0;22;84;4;71;6;621;35;HetAgg
weka;weka.classifiers.meta.RegressionByDiscretization;0;1;1;1;1;1;18;42;3;64;3;199;21;HetAgg
weka;weka.classifiers.meta.RotationForest;1;1;1;0;4;0;26;110;5;108;5;485;38;HetAgg
weka;weka.classifiers.meta.Stacking;0;1;1;0;1;0;17;42;4;59;3;198;22;HetAgg
weka;weka.classifiers.meta.ThresholdSelector;0;1;1;1;7;1;21;107;4;70;4;450;35;HetAgg
weka;weka.classifiers.meta.Vote;0;1;1;0;3;0;16;77;4;61;3;275;21;HetAgg
weka;weka.classifiers.mi.MDD;0;0;1;1;3;1;24;48;3;54;4;286;15;HetAgg
weka;weka.classifiers.mi.MIDD;0;0;1;1;3;1;24;47;3;55;4;290;15;HetAgg
weka;weka.classifiers.mi.MIEMDD;0;1;1;0;3;0;25;70;4;59;5;339;16;HetAgg
weka;weka.classifiers.mi.MISMO;1;0;1;1;4;1;31;138;2;101;5;1082;51;HetAgg
weka;weka.classifiers.mi.MISVM;0;0;1;1;2;1;25;63;4;71;7;280;23;HetAgg
weka;weka.classifiers.mi.SimpleMI;0;0;1;1;7;2;15;39;3;61;3;180;16;HetAgg
weka;weka.classifiers.pmml.consumer.GeneralRegression;1;0;1;1;4;1;25;225;3;81;8;931;17;HetAgg
weka;weka.classifiers.pmml.consumer.Regression;0;0;1;1;3;1;18;58;3;40;4;452;6;HetAgg
weka;weka.classifiers.rules.DecisionTable;0;0;1;1;4;1;30;143;3;108;6;738;39;HetAgg
weka;weka.classifiers.rules.DTNB;0;0;1;1;2;1;25;73;5;62;4;515;20;HetAgg
weka;weka.classifiers.rules.JRip;0;1;1;0;5;0;23;145;5;83;6;865;38;HetAgg
weka;weka.classifiers.rules.part.MakeDecList;0;0;1;1;1;1;13;27;1;31;4;149;10;HetAgg
weka;weka.classifiers.rules.PART;0;1;1;0;2;0;19;59;2;25;3;238;37;HetAgg
weka;weka.classifiers.rules.Prism;0;0;1;1;3;1;13;35;2;30;6;263;12;HetAgg
weka;weka.classifiers.trees.BFTree;1;1;1;0;4;0;21;312;3;121;5;1288;55;HetAgg
weka;weka.classifiers.trees.ft.FTInnerNode;0;0;1;1;2;1;16;28;4;48;3;140;6;HetAgg
weka;weka.classifiers.trees.ft.FTLeavesNode;0;0;1;1;1;1;14;24;4;36;3;133;6;HetAgg
weka;weka.classifiers.trees.ft.FTNode;0;0;1;1;2;1;16;30;4;48;3;147;6;HetAgg
weka;weka.classifiers.trees.FT;0;1;1;0;2;0;23;64;2;59;4;279;40;HetAgg
weka;weka.classifiers.trees.j48.BinC45ModelSelection;0;1;0;1;0;1;10;24;2;27;5;74;5;HetAgg
weka;weka.classifiers.trees.j48.C45ModelSelection;0;1;0;1;0;1;10;27;2;27;6;83;5;HetAgg
weka;weka.classifiers.trees.j48.NBTreeModelSelection;0;1;1;1;1;1;10;23;2;23;4;92;5;HetAgg
weka;weka.classifiers.trees.J48;0;1;1;0;1;0;24;84;2;30;3;324;52;HetAgg
weka;weka.classifiers.trees.J48graft;0;1;1;0;1;0;23;68;2;30;3;265;46;HetAgg
weka;weka.classifiers.trees.LADTree;1;0;1;1;12;1;22;159;5;99;5;885;47;HetAgg
weka;weka.classifiers.trees.LMT;0;1;1;0;1;0;21;61;2;55;2;276;43;HetAgg
weka;weka.classifiers.trees.m5.CorrelationSplitInfo;0;0;1;1;1;1;8;17;1;13;4;101;9;HetAgg
weka;weka.classifiers.trees.m5.Rule;0;0;1;1;2;1;10;62;1;38;4;296;25;HetAgg
weka;weka.classifiers.trees.m5.RuleNode;0;0;1;1;1;3;19;129;2;65;5;549;41;HetAgg
weka;weka.classifiers.trees.REPTree;0;0;1;1;3;1;20;65;2;56;5;1059;36;HetAgg
weka;weka.classifiers.trees.SimpleCart;0;1;1;0;4;0;18;260;3;113;5;1045;53;HetAgg
weka;weka.classifiers.trees.UserClassifier;0;0;1;1;2;1;26;55;2;67;4;791;14;HetAgg
weka;weka.clusterers.CheckClusterer;0;0;1;1;3;1;20;153;3;89;6;582;26;HetAgg
weka;weka.clusterers.CLOPE;0;1;1;0;2;0;13;40;2;41;4;332;19;HetAgg
weka;weka.clusterers.Cobweb;0;1;1;0;1;0;16;43;3;47;2;591;29;HetAgg
weka;weka.clusterers.DBSCAN;0;1;1;0;3;0;15;60;2;61;5;260;27;HetAgg
weka;weka.clusterers.EM;0;1;1;0;4;0;21;175;4;103;6;735;45;HetAgg
weka;weka.clusterers.FarthestFirst;0;1;1;0;1;0;16;68;3;61;4;277;23;HetAgg
weka;weka.clusterers.HierarchicalClusterer;0;1;1;1;9;4;21;179;2;67;7;826;38;HetAgg
weka;weka.clusterers.MakeDensityBasedClusterer;0;0;1;1;1;1;20;67;3;61;5;245;23;HetAgg
weka;weka.clusterers.OPTICS;0;1;1;0;2;0;23;76;2;101;3;333;40;HetAgg
weka;weka.clusterers.sIB;1;1;1;0;5;0;19;144;3;98;4;637;48;HetAgg
weka;weka.clusterers.SimpleKMeans;0;1;1;0;1;0;21;153;3;78;5;650;39;HetAgg
weka;weka.clusterers.XMeans;1;1;1;0;2;0;22;239;3;133;4;977;89;HetAgg
weka;weka.core.Attribute;1;0;1;0;3;0;11;198;1;75;6;705;58;HetAgg
weka;weka.core.BinarySparseInstance;0;1;1;0;7;0;10;60;3;67;3;326;18;HetAgg
weka;weka.core.Capabilities;1;0;1;1;19;2;18;265;1;86;6;780;50;HetAgg
weka;weka.core.ClassDiscovery;0;0;1;1;3;2;4;85;1;60;6;369;17;HetAgg
weka;weka.core.converters.AbstractFileSaver;0;1;1;0;1;0;10;68;2;55;5;266;26;HetAgg
weka;weka.core.converters.C45Loader;0;0;1;1;1;1;13;64;3;52;5;290;15;HetAgg
weka;weka.core.converters.C45Saver;0;0;1;1;2;1;15;86;3;57;6;324;12;HetAgg
weka;weka.core.converters.CSVLoader;0;0;1;1;1;1;15;114;3;82;9;438;39;HetAgg
weka;weka.core.converters.CSVSaver;0;0;1;1;1;1;13;46;3;42;5;167;10;HetAgg
weka;weka.core.converters.DatabaseLoader;0;1;1;0;5;0;18;185;2;122;6;760;38;HetAgg
weka;weka.core.converters.TextDirectoryLoader;0;1;1;0;1;0;12;51;2;50;4;190;24;HetAgg
weka;weka.core.FindWithCapabilities;0;0;1;1;4;1;13;143;1;78;5;423;25;HetAgg
weka;weka.core.Instance;1;0;1;0;6;0;11;120;1;72;3;455;58;HetAgg
weka;weka.core.mathematicalexpression.Scanner;0;0;1;1;2;1;6;116;1;20;6;449;22;HetAgg
