sistema;classe;lc;rb;fe;lm;nfe;nlm;wmc;maxNest;cbo;lcom*;noc;dit;loc;nom;classification
dbeaver;org.jkiss.dbeaver.ext.ui.locks.graph.LockGraphConnectionEditPolicy;0;0;0;0;0;0;1;0;3;0.0;0;2;5;1;WBS
dbeaver;org.jkiss.dbeaver.erd.ui.part.EntityPart;0;0;0;0;0;0;41;2;30;0.9655172;0;4;155;29;WBS
dbeaver;org.jkiss.dbeaver.ext.oracle.model.OracleDataSource$SchemaCache;0;0;0;0;0;0;7;1;11;0.0;0;2;33;4;WBS
dbeaver;org.jkiss.dbeaver.model.DBPContextProvider;0;0;0;0;0;0;1;0;2;0.0;0;1;3;1;WBS
dbeaver;org.jkiss.dbeaver.ext.bigquery.ui.internal.BigQueryMessages;0;0;0;0;0;0;2;0;2;1.0;0;2;21;1;WBS
dbeaver;org.jkiss.dbeaver.ui.controls.resultset.ResultSetSaveReport;0;0;0;0;0;0;8;0;0;0.75;0;1;30;8;WBS
dbeaver;org.jkiss.utils.IntKeyMap$KeyIterator;0;0;0;0;0;0;2;0;1;0.0;0;2;8;2;WBS
dbeaver;org.jkiss.dbeaver.ext.oracle.model.OracleDataFile$OnlineStatus;0;0;0;0;0;0;0;0;0;0.0;0;1;1;0;WBS
dbeaver;org.jkiss.dbeaver.ui.editors.NodeEditorInputFactory;0;0;0;0;0;0;7;2;9;0.6666667;0;1;32;3;WBS
dbeaver;org.jkiss.dbeaver.ext.oracle.model.OraclePackage;0;0;0;0;0;0;26;2;25;0.82105255;0;2;118;19;WBS
dbeaver;org.jkiss.dbeaver.ext.oracle.model.OracleTableBase$CommentsValidator;0;0;0;0;0;0;2;0;2;0.0;0;1;5;1;WBS
dbeaver;org.jkiss.dbeaver.ui.search.data.SearchDataResult;0;0;0;0;0;0;1;0;3;0.0;0;2;5;1;WBS
dbeaver;org.jkiss.dbeaver.ui.controls.folders.TabbedFolderList$Anonymous7;0;0;0;0;0;0;4;1;4;0.0;0;1;12;2;WBS
dbeaver;org.jkiss.dbeaver.ui.controls.folders.TabbedFolderList$Anonymous8;0;0;0;0;0;0;7;1;4;0.0;0;1;25;5;WBS
dbeaver;org.jkiss.dbeaver.model.DBPObjectWithDescription;0;0;0;0;0;0;1;0;2;0.0;0;1;3;1;WBS
dbeaver;org.jkiss.dbeaver.ui.controls.folders.TabbedFolderList$Anonymous5;0;0;0;0;0;0;4;1;2;0.0;0;1;16;2;WBS
dbeaver;org.jkiss.dbeaver.ui.controls.folders.TabbedFolderList$Anonymous6;0;0;0;0;0;0;1;0;2;0.0;0;1;5;1;WBS
dbeaver;org.jkiss.dbeaver.ext.postgresql.model.impls.PostgreServerPostgreSQL;0;0;0;0;0;0;10;0;3;1.0;1;2;31;9;WBS
dbeaver;org.jkiss.dbeaver.ext.exasol.editors.ExasolStatefulObject;0;0;0;0;0;0;2;0;5;0.0;0;1;4;2;WBS
dbeaver;org.jkiss.dbeaver.ui.DialogSettingsDelegate;0;0;0;0;0;0;24;1;3;0.0;0;1;77;20;WBS
dbeaver;org.jkiss.dbeaver.model.impl.PropertyDescriptor;0;0;0;0;0;0;39;2;9;0.88446975;0;1;183;22;WBS
dbeaver;MySQLErrorsTest;0;0;0;0;0;0;4;2;0;0.0;0;1;29;1;WBS
dbeaver;org.jkiss.dbeaver.ui.properties.PropertyDescriptorDelegate$Anonymous1;0;0;0;0;0;0;5;2;5;0.0;0;1;19;2;WBS
dbeaver;org.jkiss.dbeaver.ui.editors.sql.templates.SQLTemplateStore;0;0;0;0;0;0;23;6;11;0.71428573;0;3;112;7;WBS
dbeaver;org.jkiss.dbeaver.ext.mssql.edit.SQLServerObjectManager;0;0;0;0;0;0;4;1;6;0.0;0;2;14;2;WBS
dbeaver;org.jkiss.dbeaver.ui.editors.sql.SQLResultsView;0;0;0;0;0;0;7;1;8;0.6;0;2;50;5;WBS
dbeaver;org.jkiss.dbeaver.ext.firebird.model.FireBirdFieldType;0;0;0;0;0;0;8;2;2;0.6666667;0;1;31;6;WBS
dbeaver;org.jkiss.dbeaver.ui.search.AbstractSearchResultsPage$ResultsNode;0;0;0;0;0;0;3;1;2;0.33333334;0;1;16;2;WBS
dbeaver;org.jkiss.dbeaver.model.connection.DBPDriverLibrary$FileType;0;0;0;0;0;0;0;0;0;0.0;0;1;1;0;WBS
dbeaver;org.jkiss.dbeaver.ext.wmi.model.WMIClassElement;0;0;0;0;0;0;8;0;12;0.625;0;2;29;8;WBS
