sistema;classe;lc;rb;fe;lm;nfe;nlm;wmc;maxNest;cbo;lcom*;noc;dit;loc;nom;classification
libgdx;com.badlogic.gdx.scenes.scene2d.ui.Tree;0;1;1;0;1;0;132;3;20;0.9144386;0;4;666;55;HetAgg
libgdx;com.badlogic.gdx.InputEventQueue;0;0;1;1;1;1;37;2;6;0.7083333;0;1;176;12;HetAgg
libgdx;com.badlogic.gdx.scenes.scene2d.Group;1;0;1;1;1;1;116;4;14;0.84942085;1;2;344;37;HetAgg
libgdx;com.badlogic.gdx.scenes.scene2d.ui.ProgressBar;1;1;0;0;0;0;93;3;15;0.8518519;1;3;309;36;HetAgg
libgdx;com.badlogic.gdx.utils.Json;1;0;1;0;1;0;373;6;31;0.95946765;0;1;981;87;HetAgg
libgdx;com.badlogic.gdx.utils.I18NBundle;1;0;1;0;1;0;60;3;9;0.83928573;0;1;190;21;HetAgg
libgdx;com.badlogic.gdx.math.DelaunayTriangulator;1;0;1;0;1;0;60;4;12;0.79761904;0;1;266;7;HetAgg
libgdx;com.badlogic.gdx.maps.tiled.TmxMapLoader;0;1;1;1;1;1;25;4;24;0.0;0;5;128;9;HetAgg
libgdx;com.badlogic.gdx.graphics.g3d.utils.MeshBuilder;1;0;1;0;7;0;201;3;30;0.959948;0;1;629;108;HetAgg
libgdx;com.badlogic.gdx.scenes.scene2d.actions.ParallelAction;0;1;1;0;1;0;24;3;5;0.65384614;1;2;82;13;HetAgg
libgdx;com.badlogic.gdx.physics.bullet.dynamics.btSolveProjectedGaussSeidel;0;1;1;0;1;0;18;2;6;0.23076923;0;3;53;13;HetAgg
libgdx;com.badlogic.gdx.backends.lwjgl3.Lwjgl3Application;1;0;0;1;0;2;104;4;40;0.9254743;0;1;399;41;HetAgg
libgdx;com.badlogic.gdx.tiledmappacker.TiledMapPacker;0;0;1;1;1;2;69;7;29;0.8663101;0;1;377;17;HetAgg
libgdx;com.badlogic.gdx.scenes.scene2d.ui.WidgetGroup;0;1;1;0;1;0;37;3;8;0.8833334;8;3;104;20;HetAgg
libgdx;com.badlogic.gdx.scenes.scene2d.ui.Image;1;1;0;0;0;0;49;2;16;0.8285715;0;3;126;25;HetAgg
libgdx;com.badlogic.gdx.graphics.g3d.utils.shapebuilders.EllipseShapeBuilder;0;1;1;0;1;0;34;3;8;0.0;0;2;124;20;HetAgg
libgdx;com.badlogic.gdx.graphics.Mesh;1;0;1;1;1;1;219;7;28;0.85526323;0;1;693;76;HetAgg
libgdx;com.badlogic.gdx.graphics.g3d.utils.CameraInputController;0;1;1;0;1;0;52;4;7;0.8046875;0;4;164;12;HetAgg
libgdx;com.badlogic.gdx.physics.bullet.dynamics.btDantzigSolver;0;1;1;0;1;0;14;2;6;0.33333334;0;3;41;9;HetAgg
